B01003_001E,NAME,GEOID,state,place
183,"Denison city, Kansas",16000US2017625,20,17625
162,"Denton city, Kansas",16000US2017750,20,17750
23731,"Derby city, Kansas",16000US2017800,20,17800
5941,"De Soto city, Kansas",16000US2017850,20,17850
388,"Detroit CDP, Kansas",16000US2017875,20,17875
370,"Dexter city, Kansas",16000US2017925,20,17925
961,"Dighton city, Kansas",16000US2018050,20,18050
28045,"Dodge City city, Kansas",16000US2018250,20,18250
184,"Dorrance city, Kansas",16000US2018325,20,18325
1895,"Douglass city, Kansas",16000US2018400,20,18400
974,"Downs city, Kansas",16000US2018500,20,18500
66,"Dresden city, Kansas",16000US2018600,20,18600
15,"Dunlap city, Kansas",16000US2018950,20,18950
118,"Durham city, Kansas",16000US2019050,20,19050
232,"Dwight city, Kansas",16000US2019125,20,19125
48,"Earlton city, Kansas",16000US2019275,20,19275
736,"Eastborough city, Kansas",16000US2019300,20,19300
352,"Easton city, Kansas",16000US2019600,20,19600
1706,"Edgerton city, Kansas",16000US2019825,20,19825
55,"Edmond city, Kansas",16000US2019875,20,19875
435,"Edna city, Kansas",16000US2019900,20,19900
4372,"Edwardsville city, Kansas",16000US2020000,20,20000
621,"Effingham city, Kansas",16000US2020025,20,20025
285,"Elbing city, Kansas",16000US2020050,20,20050
12910,"El Dorado city, Kansas",16000US2020075,20,20075
98,"Elgin city, Kansas",16000US2020125,20,20125
285,"Elk City city, Kansas",16000US2020250,20,20250
57,"Elk Falls city, Kansas",16000US2020300,20,20300
2159,"Elkhart city, Kansas",16000US2020350,20,20350
2520,"Ellinwood city, Kansas",16000US2020425,20,20425
2120,"Ellis city, Kansas",16000US2020450,20,20450
3075,"Ellsworth city, Kansas",16000US2020500,20,20500
49,"Elmdale city, Kansas",16000US2020675,20,20675
93,"Elsmore city, Kansas",16000US2020875,20,20875
1027,"Elwood city, Kansas",16000US2020950,20,20950
128,"Emmett city, Kansas",16000US2021100,20,21100
24739,"Emporia city, Kansas",16000US2021275,20,21275
84,"Englewood city, Kansas",16000US2021350,20,21350
218,"Ensign city, Kansas",16000US2021400,20,21400
975,"Enterprise city, Kansas",16000US2021425,20,21425
1092,"Erie city, Kansas",16000US2021500,20,21500
147,"Esbon city, Kansas",16000US2021600,20,21600
531,"Eskridge city, Kansas",16000US2021650,20,21650
6276,"Eudora city, Kansas",16000US2021675,20,21675
2419,"Eureka city, Kansas",16000US2021800,20,21800
296,"Everest city, Kansas",16000US2022025,20,22025
261,"Fairview city, Kansas",16000US2022425,20,22425
3964,"Fairway city, Kansas",16000US2022700,20,22700
179,"Fall River city, Kansas",16000US2022775,20,22775
109,"Falun CDP, Kansas",16000US2022900,20,22900
415,"Florence city, Kansas",16000US2023600,20,23600
145,"Fontana city, Kansas",16000US2023650,20,23650
281,"Ford city, Kansas",16000US2023725,20,23725
111,"Formoso city, Kansas",16000US2023825,20,23825
215,"Fort Dodge CDP, Kansas",16000US2023890,20,23890
7015,"Fort Riley CDP, Kansas",16000US2023975,20,23975
7893,"Fort Scott city, Kansas",16000US2024000,20,24000
441,"Fowler city, Kansas",16000US2024175,20,24175
746,"Frankfort city, Kansas",16000US2024275,20,24275
715,"Franklin CDP, Kansas",16000US2024325,20,24325
8,"Frederick city, Kansas",16000US2024550,20,24550
2455,"Fredonia city, Kansas",16000US2024575,20,24575
0,"Freeport city, Kansas",16000US2024725,20,24725
3445,"Frontenac city, Kansas",16000US2024850,20,24850
137,"Fulton city, Kansas",16000US2024925,20,24925
14,"Galatia city, Kansas",16000US2025050,20,25050
2988,"Galena city, Kansas",16000US2025100,20,25100
102,"Galesburg city, Kansas",16000US2025150,20,25150
903,"Galva city, Kansas",16000US2025200,20,25200
27007,"Garden City city, Kansas",16000US2025325,20,25325
805,"Garden Plain city, Kansas",16000US2025375,20,25375
20466,"Gardner city, Kansas",16000US2025425,20,25425
243,"Garfield city, Kansas",16000US2025750,20,25750
3306,"Garnett city, Kansas",16000US2025925,20,25925
606,"Gas city, Kansas",16000US2025975,20,25975
136,"Gaylord city, Kansas",16000US2026000,20,26000
86,"Gem city, Kansas",16000US2026050,20,26050
282,"Geneseo city, Kansas",16000US2026075,20,26075
193,"Geuda Springs city, Kansas",16000US2026200,20,26200
2788,"Girard city, Kansas",16000US2026300,20,26300
65,"Glade city, Kansas",16000US2026325,20,26325
460,"Glasco city, Kansas",16000US2026375,20,26375
507,"Glen Elder city, Kansas",16000US2026500,20,26500
4256,"Goddard city, Kansas",16000US2026725,20,26725
605,"Goessel city, Kansas",16000US2026750,20,26750
111,"Goff city, Kansas",16000US2026775,20,26775
4834,"Goodland city, Kansas",16000US2026875,20,26875
351,"Gorham city, Kansas",16000US2027000,20,27000
96,"Gove City city, Kansas",16000US2027125,20,27125
329,"Grainfield city, Kansas",16000US2027200,20,27200
2110,"Grandview Plaza city, Kansas",16000US2027425,20,27425
48,"Grantville CDP, Kansas",16000US2028200,20,28200
15850,"Great Bend city, Kansas",16000US2028300,20,28300
282,"Greeley city, Kansas",16000US2028350,20,28350
388,"Greeley County unified government (balance), Kansas",16000US2028412,20,28412
125,"Green city, Kansas",16000US2028425,20,28425
390,"Greenleaf city, Kansas",16000US2028625,20,28625
896,"Greensburg city, Kansas",16000US2028675,20,28675
164,"Grenola city, Kansas",16000US2028800,20,28800
294,"Gridley city, Kansas",16000US2028850,20,28850
276,"Grinnell city, Kansas",16000US2028900,20,28900
378,"Gypsum city, Kansas",16000US2029250,20,29250
64,"Haddam city, Kansas",16000US2029400,20,29400
2305,"Halstead city, Kansas",16000US2029600,20,29600
239,"Hamilton city, Kansas",16000US2029675,20,29675
48,"Hamlin city, Kansas",16000US2029700,20,29700
586,"Hanover city, Kansas",16000US2029875,20,29875
265,"Hanston city, Kansas",16000US2029925,20,29925
147,"Hardtner city, Kansas",16000US2030000,20,30000
1309,"Harper city, Kansas",16000US2030175,20,30175
11,"Harris CDP, Kansas",16000US2030250,20,30250
384,"Hartford city, Kansas",16000US2030475,20,30475
212,"Harveyville city, Kansas",16000US2030575,20,30575
144,"Havana city, Kansas",16000US2030700,20,30700
1243,"Haven city, Kansas",16000US2030725,20,30725
148,"Havensville city, Kansas",16000US2030775,20,30775
797,"Haviland city, Kansas",16000US2030825,20,30825
20992,"Hays city, Kansas",16000US2031100,20,31100
11234,"Haysville city, Kansas",16000US2031125,20,31125
144,"Hazelton city, Kansas",16000US2031150,20,31150
265,"Healy CDP, Kansas",16000US2031200,20,31200
137,"Hepler city, Kansas",16000US2031375,20,31375
2241,"Herington city, Kansas",16000US2031400,20,31400
133,"Herndon city, Kansas",16000US2031475,20,31475
3566,"Hesston city, Kansas",16000US2031600,20,31600
3132,"Hiawatha city, Kansas",16000US2031675,20,31675
1053,"Highland city, Kansas",16000US2031850,20,31850
1464,"Hill City city, Kansas",16000US2032175,20,32175
2916,"Hillsboro city, Kansas",16000US2032275,20,32275
270,"Hillsdale CDP, Kansas",16000US2032300,20,32300
2666,"Hoisington city, Kansas",16000US2032550,20,32550
2434,"Holcomb city, Kansas",16000US2032575,20,32575
21,"Hollenberg city, Kansas",16000US2032650,20,32650
3284,"Holton city, Kansas",16000US2032825,20,32825
400,"Holyrood city, Kansas",16000US2032850,20,32850
164,"Home CDP, Kansas",16000US2032875,20,32875
488,"Hope city, Kansas",16000US2033075,20,33075
152,"Horace city, Kansas",16000US2033150,20,33150
1746,"Horton city, Kansas",16000US2033200,20,33200
741,"Howard city, Kansas",16000US2033250,20,33250
1251,"Hoxie city, Kansas",16000US2033350,20,33350
639,"Hoyt city, Kansas",16000US2033375,20,33375
137,"Hudson city, Kansas",16000US2033400,20,33400
3864,"Hugoton city, Kansas",16000US2033425,20,33425
1826,"Humboldt city, Kansas",16000US2033450,20,33450
74,"Hunnewell city, Kansas",16000US2033500,20,33500
68,"Hunter city, Kansas",16000US2033525,20,33525
76,"Huron city, Kansas",16000US2033575,20,33575
41808,"Hutchinson city, Kansas",16000US2033625,20,33625
9179,"Independence city, Kansas",16000US2033875,20,33875
311,"Ingalls city, Kansas",16000US2034225,20,34225
1303,"Inman city, Kansas",16000US2034275,20,34275
5602,"Iola city, Kansas",16000US2034300,20,34300
98,"Isabel city, Kansas",16000US2034550,20,34550
207,"Iuka city, Kansas",16000US2034625,20,34625
353,"Jamestown city, Kansas",16000US2034975,20,34975
130,"Jennings city, Kansas",16000US2035375,20,35375
879,"Jetmore city, Kansas",16000US2035450,20,35450
434,"Jewell city, Kansas",16000US2035475,20,35475
1339,"Johnson City city, Kansas",16000US2035600,20,35600
24823,"Junction City city, Kansas",16000US2035750,20,35750
415,"Kanopolis city, Kansas",16000US2035950,20,35950
141,"Kanorado city, Kansas",16000US2035975,20,35975
148855,"Kansas City city, Kansas",16000US2036000,20,36000
2180,"Kechi city, Kansas",16000US2036225,20,36225
468,"Kensington city, Kansas",16000US2036550,20,36550
93,"Kickapoo Site 1 CDP, Kansas",16000US2036735,20,36735
44,"Kickapoo Site 2 CDP, Kansas",16000US2036736,20,36736
67,"Kickapoo Site 5 CDP, Kansas",16000US2036739,20,36739
20,"Kickapoo Site 6 CDP, Kansas",16000US2036740,20,36740
43,"Kickapoo Site 7 CDP, Kansas",16000US2036741,20,36741
201,"Kickapoo Tribal Center CDP, Kansas",16000US2036744,20,36744
174,"Kincaid city, Kansas",16000US2036875,20,36875
3128,"Kingman city, Kansas",16000US2036950,20,36950
1402,"Kinsley city, Kansas",16000US2037075,20,37075
998,"Kiowa city, Kansas",16000US2037125,20,37125
151,"Kipp CDP, Kansas",16000US2037200,20,37200
182,"Kirwin city, Kansas",16000US2037275,20,37275
297,"Kismet city, Kansas",16000US2037325,20,37325
44,"Labette city, Kansas",16000US2037375,20,37375
1295,"La Crosse city, Kansas",16000US2037500,20,37500
1284,"La Cygne city, Kansas",16000US2037575,20,37575
542,"La Harpe city, Kansas",16000US2037725,20,37725
911,"Lake Quivira city, Kansas",16000US2037975,20,37975
2028,"Lakin city, Kansas",16000US2038175,20,38175
315,"Lancaster city, Kansas",16000US2038325,20,38325
218,"Lane city, Kansas",16000US2038400,20,38400
30,"Langdon city, Kansas",16000US2038500,20,38500
11623,"Lansing city, Kansas",16000US2038650,20,38650
4011,"Larned city, Kansas",16000US2038700,20,38700
128,"Latham city, Kansas",16000US2038775,20,38775
42,"Latimer city, Kansas",16000US2038800,20,38800
91305,"Lawrence city, Kansas",16000US2038900,20,38900
35861,"Leavenworth city, Kansas",16000US2039000,20,39000
33339,"Leawood city, Kansas",16000US2039075,20,39075
309,"Lebanon city, Kansas",16000US2039100,20,39100
886,"Lebo city, Kansas",16000US2039125,20,39125
598,"Lecompton city, Kansas",16000US2039150,20,39150
182,"Lehigh city, Kansas",16000US2039225,20,39225
50412,"Lenexa city, Kansas",16000US2039350,20,39350
238,"Lenora city, Kansas",16000US2039400,20,39400
678,"Leon city, Kansas",16000US2039450,20,39450
51,"Leona city, Kansas",16000US2039475,20,39475
410,"Leonardville city, Kansas",16000US2039500,20,39500
1502,"Leoti city, Kansas",16000US2039550,20,39550
612,"LeRoy city, Kansas",16000US2039650,20,39650
71,"Levant CDP, Kansas",16000US2039700,20,39700
396,"Lewis city, Kansas",16000US2039725,20,39725
20819,"Liberal city, Kansas",16000US2039825,20,39825
225,"Liberty city, Kansas",16000US2040250,20,40250
117,"Liebenthal city, Kansas",16000US2040400,20,40400
1312,"Lincoln Center city, Kansas",16000US2041300,20,41300
244,"Lincolnville city, Kansas",16000US2041325,20,41325
3441,"Lindsborg city, Kansas",16000US2041375,20,41375
471,"Linn city, Kansas",16000US2041425,20,41425
811,"Linn Valley city, Kansas",16000US2041465,20,41465
407,"Linwood city, Kansas",16000US2041475,20,41475
553,"Little River city, Kansas",16000US2041575,20,41575
498,"Logan city, Kansas",16000US2042100,20,42100
23,"Lone Elm city, Kansas",16000US2042425,20,42425
222,"Longford city, Kansas",16000US2042575,20,42575
177,"Long Island city, Kansas",16000US2042600,20,42600
340,"Longton city, Kansas",16000US2042650,20,42650
187,"Lorraine city, Kansas",16000US2042800,20,42800
86,"Lost Springs city, Kansas",16000US2042825,20,42825
4294,"Louisburg city, Kansas",16000US2042875,20,42875
287,"Louisville city, Kansas",16000US2042925,20,42925
344,"Lowell CDP, Kansas",16000US2043050,20,43050
444,"Lucas city, Kansas",16000US2043150,20,43150
276,"Luray city, Kansas",16000US2043250,20,43250
1068,"Lyndon city, Kansas",16000US2043350,20,43350
3731,"Lyons city, Kansas",16000US2043525,20,43525
1360,"McConnell AFB CDP, Kansas",16000US2043675,20,43675
195,"McCracken city, Kansas",16000US2043700,20,43700
510,"McCune city, Kansas",16000US2043725,20,43725
163,"McDonald city, Kansas",16000US2043750,20,43750
364,"McFarland city, Kansas",16000US2043775,20,43775
492,"Macksville city, Kansas",16000US2043850,20,43850
1282,"McLouth city, Kansas",16000US2043900,20,43900
13212,"McPherson city, Kansas",16000US2043950,20,43950
917,"Madison city, Kansas",16000US2044050,20,44050
53,"Mahaska city, Kansas",16000US2044150,20,44150
4054,"Maize city, Kansas",16000US2044200,20,44200
162,"Manchester city, Kansas",16000US2044225,20,44225
55769,"Manhattan city, Kansas",16000US2044250,20,44250
812,"Mankato city, Kansas",16000US2044300,20,44300
183,"Manter city, Kansas",16000US2044375,20,44375
700,"Maple Hill city, Kansas",16000US2044500,20,44500
99,"Mapleton city, Kansas",16000US2044550,20,44550
16,"Marienthal CDP, Kansas",16000US2044600,20,44600
1857,"Marion city, Kansas",16000US2044750,20,44750
747,"Marquette city, Kansas",16000US2044925,20,44925
3301,"Marysville city, Kansas",16000US2045050,20,45050
50,"Matfield Green city, Kansas",16000US2045150,20,45150
337,"Mayetta city, Kansas",16000US2045250,20,45250
94,"Mayfield city, Kansas",16000US2045275,20,45275
1702,"Meade city, Kansas",16000US2045325,20,45325
2056,"Medicine Lodge city, Kansas",16000US2045500,20,45500
510,"Melvern city, Kansas",16000US2045700,20,45700
34,"Menlo city, Kansas",16000US2045750,20,45750
899,"Meriden city, Kansas",16000US2045950,20,45950
11232,"Merriam city, Kansas",16000US2046000,20,46000
72,"Milan city, Kansas",16000US2046450,20,46450
26,"Mildred city, Kansas",16000US2046500,20,46500
507,"Milford city, Kansas",16000US2046525,20,46525
46,"Milton CDP, Kansas",16000US2046925,20,46925
449,"Miltonvale city, Kansas",16000US2046950,20,46950
2099,"Minneapolis city, Kansas",16000US2047075,20,47075
733,"Minneola city, Kansas",16000US2047150,20,47150
9481,"Mission city, Kansas",16000US2047225,20,47225
3572,"Mission Hills city, Kansas",16000US2047350,20,47350
183,"Mission Woods city, Kansas",16000US2047425,20,47425
333,"Moline city, Kansas",16000US2047600,20,47600
978,"Montezuma city, Kansas",16000US2047875,20,47875
545,"Moran city, Kansas",16000US2048125,20,48125
160,"Morganville city, Kansas",16000US2048225,20,48225
103,"Morland city, Kansas",16000US2048275,20,48275
310,"Morrill city, Kansas",16000US2048300,20,48300
159,"Morrowville city, Kansas",16000US2048450,20,48450
322,"Moscow city, Kansas",16000US2048600,20,48600
742,"Mound City city, Kansas",16000US2048750,20,48750
1814,"Moundridge city, Kansas",16000US2048800,20,48800
452,"Mound Valley city, Kansas",16000US2048825,20,48825
755,"Mount Hope city, Kansas",16000US2048900,20,48900
485,"Mulberry city, Kansas",16000US2049025,20,49025
190,"Mullinville city, Kansas",16000US2049075,20,49075
5607,"Mulvane city, Kansas",16000US2049100,20,49100
131,"Munden city, Kansas",16000US2049150,20,49150
198,"Munjor CDP, Kansas",16000US2049200,20,49200
201,"Muscotah city, Kansas",16000US2049325,20,49325
113,"Narka city, Kansas",16000US2049350,20,49350
67,"Nashville city, Kansas",16000US2049400,20,49400
310,"Natoma city, Kansas",16000US2049425,20,49425
2245,"Neodesha city, Kansas",16000US2049650,20,49650
132,"Neosho Falls city, Kansas",16000US2049825,20,49825
195,"Neosho Rapids city, Kansas",16000US2049875,20,49875
1520,"Ness City city, Kansas",16000US2049925,20,49925
176,"Netawaka city, Kansas",16000US2049950,20,49950
32,"New Albany city, Kansas",16000US2050150,20,50150
145,"New Cambria city, Kansas",16000US2050300,20,50300
388,"New Strawn city, Kansas",16000US2050450,20,50450
19139,"Newton city, Kansas",16000US2050475,20,50475
1181,"Nickerson city, Kansas",16000US2050525,20,50525
105,"Niotaze city, Kansas",16000US2050750,20,50750
185,"Norcatur city, Kansas",16000US2050925,20,50925
1782,"North Newton city, Kansas",16000US2051225,20,51225
2856,"Norton city, Kansas",16000US2051500,20,51500
529,"Nortonville city, Kansas",16000US2051525,20,51525
489,"Norwich city, Kansas",16000US2051600,20,51600
51,"Oak Hill city, Kansas",16000US2051700,20,51700
2906,"Oaklawn-Sunview CDP, Kansas",16000US2051810,20,51810
1914,"Oakley city, Kansas",16000US2051825,20,51825
1890,"Oberlin city, Kansas",16000US2052000,20,52000
78,"Odin CDP, Kansas",16000US2052175,20,52175
255,"Offerle city, Kansas",16000US2052200,20,52200
2010,"Ogden city, Kansas",16000US2052275,20,52275
69,"Oketo city, Kansas",16000US2052525,20,52525
131508,"Olathe city, Kansas",16000US2052575,20,52575
84,"Olivet city, Kansas",16000US2052700,20,52700
138,"Olmitz city, Kansas",16000US2052750,20,52750
595,"Olpe city, Kansas",16000US2052800,20,52800
238,"Olsburg city, Kansas",16000US2052825,20,52825
746,"Onaga city, Kansas",16000US2052875,20,52875
59,"Oneida city, Kansas",16000US2052900,20,52900
2885,"Osage City city, Kansas",16000US2053200,20,53200
4373,"Osawatomie city, Kansas",16000US2053225,20,53225
1463,"Osborne city, Kansas",16000US2053325,20,53325
1338,"Oskaloosa city, Kansas",16000US2053375,20,53375
1847,"Oswego city, Kansas",16000US2053450,20,53450
334,"Otis city, Kansas",16000US2053525,20,53525
12487,"Ottawa city, Kansas",16000US2053550,20,53550
977,"Overbrook city, Kansas",16000US2053725,20,53725
181464,"Overland Park city, Kansas",16000US2053775,20,53775
1135,"Oxford city, Kansas",16000US2053850,20,53850
757,"Ozawkie city, Kansas",16000US2053925,20,53925
169,"Palco city, Kansas",16000US2054125,20,54125
179,"Palmer city, Kansas",16000US2054200,20,54200
5570,"Paola city, Kansas",16000US2054250,20,54250
37,"Paradise city, Kansas",16000US2054325,20,54325
99,"Park city, Kansas",16000US2054400,20,54400
7290,"Park City city, Kansas",16000US2054450,20,54450
435,"Parker city, Kansas",16000US2054500,20,54500
339,"Parkerfield city, Kansas",16000US2054560,20,54560
70,"Parkerville city, Kansas",16000US2054575,20,54575
10223,"Parsons city, Kansas",16000US2054675,20,54675
265,"Partridge city, Kansas",16000US2054700,20,54700
221,"Pawnee Rock city, Kansas",16000US2054875,20,54875
309,"Paxico city, Kansas",16000US2054950,20,54950
1262,"Peabody city, Kansas",16000US2055100,20,55100
15,"Penalosa city, Kansas",16000US2055225,20,55225
916,"Perry city, Kansas",16000US2055450,20,55450
161,"Peru city, Kansas",16000US2055525,20,55525
2525,"Phillipsburg city, Kansas",16000US2055675,20,55675
186,"Piqua CDP, Kansas",16000US2056000,20,56000
20382,"Pittsburg city, Kansas",16000US2056025,20,56025
1099,"Plains city, Kansas",16000US2056100,20,56100
1930,"Plainville city, Kansas",16000US2056150,20,56150
1206,"Pleasanton city, Kansas",16000US2056450,20,56450
90,"Plevna city, Kansas",16000US2056725,20,56725
824,"Pomona city, Kansas",16000US2057000,20,57000
101,"Portis city, Kansas",16000US2057100,20,57100
458,"Potwin city, Kansas",16000US2057300,20,57300
81,"Powhattan city, Kansas",16000US2057350,20,57350
183,"Prairie View city, Kansas",16000US2057525,20,57525
21814,"Prairie Village city, Kansas",16000US2057575,20,57575
6887,"Pratt city, Kansas",16000US2057625,20,57625
238,"Prescott city, Kansas",16000US2057650,20,57650
175,"Preston city, Kansas",16000US2057675,20,57675
715,"Pretty Prairie city, Kansas",16000US2057700,20,57700
281,"Princeton city, Kansas",16000US2057725,20,57725
502,"Protection city, Kansas",16000US2057850,20,57850
424,"Quenemo city, Kansas",16000US2058100,20,58100
1007,"Quinter city, Kansas",16000US2058250,20,58250
35,"Radium city, Kansas",16000US2058300,20,58300
116,"Ramona city, Kansas",16000US2058375,20,58375
90,"Randall city, Kansas",16000US2058450,20,58450
166,"Randolph city, Kansas",16000US2058475,20,58475
295,"Ransom city, Kansas",16000US2058500,20,58500
121,"Rantoul city, Kansas",16000US2058525,20,58525
65,"Raymond city, Kansas",16000US2058550,20,58550
298,"Reading city, Kansas",16000US2058600,20,58600
81,"Redfield city, Kansas",16000US2058725,20,58725
86,"Republic city, Kansas",16000US2059000,20,59000
68,"Reserve city, Kansas",16000US2059050,20,59050
235,"Rexford city, Kansas",16000US2059125,20,59125
34,"Richfield city, Kansas",16000US2059200,20,59200
540,"Richmond city, Kansas",16000US2059675,20,59675
971,"Riley city, Kansas",16000US2059875,20,59875
934,"Riverton CDP, Kansas",16000US2060200,20,60200
234,"Robinson city, Kansas",16000US2060325,20,60325
6819,"Roeland Park city, Kansas",16000US2060825,20,60825
463,"Rolla city, Kansas",16000US2060900,20,60900
86,"Rosalia CDP, Kansas",16000US2061100,20,61100
3961,"Rose Hill city, Kansas",16000US2061250,20,61250
64,"Roseland city, Kansas",16000US2061275,20,61275
1177,"Rossville city, Kansas",16000US2061400,20,61400
57,"Roxbury CDP, Kansas",16000US2061550,20,61550
171,"Rozel city, Kansas",16000US2061600,20,61600
137,"Rush Center city, Kansas",16000US2061775,20,61775
4499,"Russell city, Kansas",16000US2061825,20,61825
34,"Russell Springs city, Kansas",16000US2061875,20,61875
2557,"Sabetha city, Kansas",16000US2062025,20,62025
1239,"St. Francis city, Kansas",16000US2062175,20,62175
852,"St. George city, Kansas",16000US2062200,20,62200
1414,"St. John city, Kansas",16000US2062275,20,62275
2797,"St. Marys city, Kansas",16000US2062400,20,62400
689,"St. Paul city, Kansas",16000US2062500,20,62500
47840,"Salina city, Kansas",16000US2062700,20,62700
1019,"Satanta city, Kansas",16000US2063150,20,63150
139,"Savonburg city, Kansas",16000US2063200,20,63200
92,"Sawyer city, Kansas",16000US2063275,20,63275
454,"Scammon city, Kansas",16000US2063325,20,63325
430,"Scandia city, Kansas",16000US2063350,20,63350
193,"Schoenchen city, Kansas",16000US2063425,20,63425
3930,"Scott City city, Kansas",16000US2063600,20,63600
10,"Scottsville city, Kansas",16000US2063650,20,63650
637,"Scranton city, Kansas",16000US2063675,20,63675
1129,"Sedan city, Kansas",16000US2063750,20,63750
1867,"Sedgwick city, Kansas",16000US2063800,20,63800
321,"Selden city, Kansas",16000US2063875,20,63875
2006,"Seneca city, Kansas",16000US2063950,20,63950
91,"Severance city, Kansas",16000US2064025,20,64025
286,"Severy city, Kansas",16000US2064050,20,64050
38,"Seward city, Kansas",16000US2064100,20,64100
147,"Sharon city, Kansas",16000US2064325,20,64325
701,"Sharon Springs city, Kansas",16000US2064375,20,64375
64125,"Shawnee city, Kansas",16000US2064500,20,64500
1780,"Silver Lake city, Kansas",16000US2065600,20,65600
59,"Simpson city, Kansas",16000US2065650,20,65650
1558,"Smith Center city, Kansas",16000US2065925,20,65925
185,"Smolan city, Kansas",16000US2066100,20,66100
115,"Soldier city, Kansas",16000US2066175,20,66175
1173,"Solomon city, Kansas",16000US2066275,20,66275
287,"South Haven city, Kansas",16000US2066650,20,66650
2392,"South Hutchinson city, Kansas",16000US2066750,20,66750
733,"Spearville city, Kansas",16000US2067125,20,67125
49,"Speed city, Kansas",16000US2067175,20,67175
45,"Spivey city, Kansas",16000US2067250,20,67250
5739,"Spring Hill city, Kansas",16000US2067625,20,67625
1130,"Stafford city, Kansas",16000US2067775,20,67775
81,"Stark city, Kansas",16000US2068025,20,68025
2313,"Sterling city, Kansas",16000US2068200,20,68200
1334,"Stockton city, Kansas",16000US2068350,20,68350
495,"Strong City city, Kansas",16000US2068650,20,68650
1540,"Sublette city, Kansas",16000US2068775,20,68775
138,"Summerfield city, Kansas",16000US2068950,20,68950
38,"Sun City city, Kansas",16000US2069275,20,69275
32,"Susank city, Kansas",16000US2069525,20,69525
297,"Sylvan Grove city, Kansas",16000US2069775,20,69775
256,"Sylvia city, Kansas",16000US2069800,20,69800
1791,"Syracuse city, Kansas",16000US2069850,20,69850
90,"Talmage CDP, Kansas",16000US2069925,20,69925
107,"Tampa city, Kansas",16000US2070000,20,70000
298,"Tescott city, Kansas",16000US2070250,20,70250
577,"Thayer city, Kansas",16000US2070300,20,70300
87,"Timken city, Kansas",16000US2070625,20,70625
210,"Tipton city, Kansas",16000US2070675,20,70675
4681,"Tonganoxie city, Kansas",16000US2070800,20,70800
127672,"Topeka city, Kansas",16000US2071000,20,71000
273,"Toronto city, Kansas",16000US2071050,20,71050
1625,"Towanda city, Kansas",16000US2071125,20,71125
684,"Tribune city, Kansas",16000US2071450,20,71450
991,"Troy city, Kansas",16000US2071575,20,71575
313,"Turon city, Kansas",16000US2071800,20,71800
258,"Tyro city, Kansas",16000US2071925,20,71925
738,"Udall city, Kansas",16000US2071950,20,71950
6022,"Ulysses city, Kansas",16000US2071975,20,71975
441,"Uniontown city, Kansas",16000US2072525,20,72525
137,"Utica city, Kansas",16000US2072650,20,72650
6586,"Valley Center city, Kansas",16000US2073250,20,73250
1060,"Valley Falls city, Kansas",16000US2073300,20,73300
723,"Vassar CDP, Kansas",16000US2073450,20,73450
127,"Vermillion city, Kansas",16000US2073525,20,73525
1357,"Victoria city, Kansas",16000US2073775,20,73775
45,"Vining city, Kansas",16000US2073950,20,73950
131,"Viola city, Kansas",16000US2074025,20,74025
28,"Virgil city, Kansas",16000US2074075,20,74075
323,"Wakarusa CDP, Kansas",16000US2074425,20,74425
1889,"WaKeeney city, Kansas",16000US2074450,20,74450
1000,"Wakefield city, Kansas",16000US2074525,20,74525
45,"Waldo city, Kansas",16000US2074575,20,74575
16,"Waldron city, Kansas",16000US2074625,20,74625
52,"Wallace city, Kansas",16000US2074750,20,74750
301,"Walnut city, Kansas",16000US2074950,20,74950
255,"Walton city, Kansas",16000US2075200,20,75200
4349,"Wamego city, Kansas",16000US2075325,20,75325
1166,"Washington city, Kansas",16000US2075825,20,75825
674,"Waterville city, Kansas",16000US2075950,20,75950
1312,"Wathena city, Kansas",16000US2076000,20,76000
607,"Waverly city, Kansas",16000US2076050,20,76050
20,"Webber city, Kansas",16000US2076250,20,76250
585,"Weir city, Kansas",16000US2076350,20,76350
73,"Welda CDP, Kansas",16000US2076425,20,76425
7997,"Wellington city, Kansas",16000US2076475,20,76475
1880,"Wellsville city, Kansas",16000US2076625,20,76625
207,"Weskan CDP, Kansas",16000US2076675,20,76675
239,"West Mineral city, Kansas",16000US2077150,20,77150
868,"Westmoreland city, Kansas",16000US2077200,20,77200
173,"Westphalia city, Kansas",16000US2077250,20,77250
1795,"Westwood city, Kansas",16000US2077500,20,77500
446,"Westwood Hills city, Kansas",16000US2077525,20,77525
345,"Wetmore city, Kansas",16000US2077550,20,77550
156,"Wheaton city, Kansas",16000US2077700,20,77700
524,"White City city, Kansas",16000US2077825,20,77825
242,"White Cloud city, Kansas",16000US2077850,20,77850
700,"Whitewater city, Kansas",16000US2078050,20,78050
217,"Whiting city, Kansas",16000US2078100,20,78100
387147,"Wichita city, Kansas",16000US2079000,20,79000
90,"Willard city, Kansas",16000US2079250,20,79250
318,"Williamsburg city, Kansas",16000US2079300,20,79300
25,"Willis city, Kansas",16000US2079400,20,79400
83,"Willowbrook city, Kansas",16000US2079425,20,79425
26,"Wilmore city, Kansas",16000US2079550,20,79550
388,"Wilroads Gardens CDP, Kansas",16000US2079625,20,79625
164,"Wilsey city, Kansas",16000US2079650,20,79650
750,"Wilson city, Kansas",16000US2079675,20,79675
565,"Winchester city, Kansas",16000US2079800,20,79800
106,"Windom city, Kansas",16000US2079850,20,79850
12286,"Winfield city, Kansas",16000US2079950,20,79950
240,"Winona city, Kansas",16000US2080075,20,80075
